id,design,varied,bottle,fill,pitch,approach,yaw,dx,dy,neck_mm,bottle_d_mm,liquid_mm,liquid_g,dive_target_mm,diverged,wall_s,sim_s,contacts_pads_bottle,contacts_blades_cap,contacts_pipette_bottle,contacts_pipette_clamp,contacts_rig_floor,contacts_pads_floor,contacts_pipette_floor,contacts_rig_bottle,contacts_clamp_rig,contacts_clamp_pads,contacts_pipette_rig,table_hit_s,thread_released_s,thread_reengaged_s,slip_mm,tilt_in_hand_deg,track_worst,pad_height_mm,pad_planned_mm,lift_mm,cap_rise_mm,blade_contacts,cap_off_axis_mm,cap_to_seat_mm,tip_off_axis_mm,tip_height_mm,tip_submerged_mm,bottle_tilt_dive_deg,liquid_to_shoulder_mm,recap_lift_mm,cap_end_mm,placed_error_mm,placed_tilt_deg,placed_z_mm,ok_table,ok_rig_clear,ok_grip,ok_lift,ok_uncap,ok_cap_away,ok_reach_liquid,ok_recap,ok_place,first_failure,success,blade_slip_turns,seated,seat_torque_Nm,seat_extra_turns,seat_hold_s,error
B-100ml-f0.80-p+11.1-diagonal-y220-x-5.2-y+5.2,B,all,100,0.8,11.1,diagonal,220,-5.2,5.2,28,47.4252440598675,54.761678256703064,76.3330187385719,31.950801368259466,False,32.19,28.4,10791,1619,0,0,0,0,0,160,0,0,5577,,,,120.983754427104,92.56154815848308,6.765405281890402,57.948315616620064,58.874954642185315,101.0451390437091,0.42649336855025977,1619,0.004270213652329405,326.290715627921,149.80848550061597,-85.04759456724841,-147.07988341338748,89.99997730433819,-54439144.54953536,,0.004666053091403564,81.71418186174863,89.99997725997605,23.7114224003828,True,False,True,False,False,False,False,False,False,rig_clear,False,,False,,,0.0,
B-50ml-f0.80-p-18.3-above-y123-x-5.9-y+2.7,B,all,50,0.8,-18.3,above,123,-5.9,2.7,25,37.64144115524114,44.7495330458836,37.6638148873315,42.703700374388454,False,35.02,28.4,10413,0,0,0,1525,0,0,49,0,0,6270,1.0424999999999407,,,1.7571606622240339,7.877415749758754,65.33229299296676,62.22415148421992,37.498422743697716,1.036703277084889,-0.20007151836534676,0,0.0024523224102084005,194.79949260299918,4.303356877319706,150.07541218756356,-102.90606284414687,0.9304265522191599,13.479925389999273,,0.20305766278920645,16.57683349967929,8.405913499259546,2.461479664789619,False,False,False,False,False,False,False,False,False,table,False,,False,,,0.0,
B-100ml-f0.80-p+11.9-diagonal-y138-x-0.8-y-2.3,B,all,100,0.8,11.9,diagonal,138,-0.8,-2.3,28,47.4252440598675,54.761678256703064,76.3330187385719,31.950801368259466,False,28.33,28.4,66362,66762,3883,0,0,0,0,10383,0,0,0,,9.33749999999992,,86.72031274099993,54.353698268362734,6.765404938052027,58.66777097258397,58.874954642185315,99.5215207995481,4.156638346813512,66762,76.1841036957868,1.8376754499813919,8.743780250801104,104.28998363420908,-24.378628715705673,49.62875165564859,-3.8819026308291282,,22.678720240945122,68.77850253300346,89.99986542898635,23.711338118688083,True,True,True,False,True,True,False,False,False,lift,False,0.2800948878065279,False,,,0.0,
B-60ml-f0.25-p+13.6-above-y89-x-5.7-y+3.7,B,all,60,0.25,13.6,above,89,-5.7,3.7,25,40.0,14.736568804805119,14.178240740740737,7.236568804805119,False,66.3,28.4,6626,79,0,0,0,0,0,4145,0,0,5839,,5.031499999999931,,118.50480176560919,91.02806918446514,9.56773770538162,42.187930919662946,43.1,104.01946470338332,2.339285912686409,79,1.2953185107640193,295.3458474668915,132.54634976884526,-60.444595323019826,-107.89829248800476,90.00010593392413,9735589.226696275,,2.596276995953184,96.85099217324772,90.00093094576984,19.999329147982248,True,False,True,False,True,False,False,False,False,rig_clear,False,0.00047797289464829,False,,,0.0,
B-50ml-f0.80-p+8.1-diagonal-y138-x-0.4-y-5.6,B,all,50,0.8,8.1,diagonal,138,-0.4,-5.6,25,37.64144115524114,44.7495330458836,37.6638148873315,42.703700374388454,False,32.49,31.4,116737,89678,0,0,0,0,0,321,0,0,0,,9.022999999999536,19.60049999999967,4.6240233348332405,7.20878646063897,6.7654074601540755,37.361458776477654,37.498422743697716,99.31703595628117,4.903543086120732,89678,84.63907513980986,0.6462567069777441,0.12649397383636318,37.23236656576202,9.788847410079072,6.644439779562121,11.788926190827176,0.060958369741015796,0.33337613295262697,33.31234422505292,0.43295870840157064,0.11992024187597582,True,True,True,False,True,True,True,True,False,lift,False,0.01269595889585348,False,,,3.0,
B-60ml-f0.25-p-15.4-side-y290-x+5.3-y-3.1,B,all,60,0.25,-15.4,side,290,5.3,-3.1,25,40.0,14.736568804805119,14.178240740740737,7.236568804805119,False,58.21,28.4,46504,0,5996,0,3805,0,0,0,0,0,0,0.0025,,,28.575391902394298,26.960816493775997,73.95880465732986,57.4152584006562,43.1,87.12176855867676,-0.20068337487842702,0,0.004052519841202934,156.85765659893462,26.105349143239188,57.67552050187912,-21.665547574777857,30.40525446958761,37.95067485417095,,0.20006534156240752,10.832801204447533,1.235489568021289,0.3830628599239403,False,True,False,False,False,False,False,False,False,table,False,,False,,,0.0,
B-60ml-f0.80-p+15.2-above-y210-x-1.7-y+0.8,B,all,60,0.8,15.2,above,210,-1.7,0.8,25,40.0,47.15702017537638,45.37037037037036,39.65702017537638,False,24.08,28.4,15174,2240,0,0,0,0,0,5736,0,0,6308,,,,110.17727318503931,95.02427409949028,9.567736849306458,42.847631837133086,43.1,101.07067595023294,1.7658451101234263,2240,0.004073850606165275,293.2431886656803,151.70985837893124,-25.43860616894858,-135.84692730811977,90.00010436507318,9881904.733722448,,0.02742767936473713,68.45616754580504,90.00010417906493,19.998862405667165,True,False,True,False,False,False,False,False,False,rig_clear,False,,False,,,0.0,
B-60ml-f0.50-p-12.4-side-y285-x+4.1-y+3.0,B,all,60,0.5,-12.4,side,285,4.1,3.0,25,40.0,29.473137609610237,28.356481481481474,21.973137609610234,False,39.91,28.4,10928,1810,0,0,3523,0,0,4381,0,0,5700,0.0025,8.632499999999059,,183.47563813157572,116.14051953051028,19.122000361609693,51.02423468136822,43.1,91.77261376733802,4.657833880907347,1810,0.33475738895046403,255.97595015523532,207.52555533481564,-7.215751751429187,-125.50123796127698,90.00003394649328,30380904.71966895,,5.258623105427174,163.08114949309166,90.0003044424106,19.9989428363271,False,False,False,False,True,False,False,False,False,table,False,1.8280675005472782,False,,,0.0,
B-50ml-f0.80-p+15.7-side-y67-x+3.1-y-1.0,B,all,50,0.8,15.7,side,67,3.1,-1.0,25,37.64144115524114,44.7495330458836,37.6638148873315,42.703700374388454,False,34.35,28.74,80781,78164,0,0,0,0,0,0,0,0,0,,8.738999999999189,19.60049999999967,6.842848826823655,11.042453723239793,8.807198478115897,37.43068337786104,37.498422743697716,99.21115936180453,5.1487607922335865,78164,80.78190447881308,0.5227746469137271,3.687578185569976,36.639460012417054,9.61280590075586,10.527664673809769,10.619163322093016,1.6709415579172773,1.6754415921922001,6.6293381475361635,0.1487293926391933,0.03475944318995676,True,True,True,False,True,True,True,False,True,lift,False,0.08436329617269056,True,0.21975194563347855,0.2207964488373091,0.339,
B-100ml-f0.80-p-8.9-above-y143-x+5.1-y-4.4,B,all,100,0.8,-8.9,above,143,5.1,-4.4,28,47.4252440598675,54.761678256703064,76.3330187385719,31.950801368259466,False,25.46,28.4,41096,62755,1436,0,0,0,0,0,0,0,0,,8.683999999999122,,26.537158160941164,25.503889685505936,9.5677486605161,57.954546060415296,58.874954642185315,100.4927196658422,5.900113839310883,62755,102.53467145820332,1.2879007220137093,6.1251485299783335,49.786144626431344,8.934092437728719,10.643527467477995,17.42905220092287,,3128.0374202411376,9.39813224308101,0.9544522171933205,0.35268060316159633,True,True,True,False,True,True,False,False,True,lift,False,0.19596287839210508,False,,,0.0,
B-100ml-f0.50-p+18.0-side-y288-x+3.8-y-5.0,B,all,100,0.5,18.0,side,288,3.8,-5.0,28,47.4252440598675,34.22604891043942,47.70813671160743,11.415172021995819,False,24.7,28.4,47322,61319,4,0,0,0,0,0,0,0,0,,9.261999999999828,,7.79172370095505,9.426135462517388,9.099452847727084,58.86014072952522,58.874954642185315,99.63520247920567,5.102031415619976,61319,80.68088893017088,2.044179448532179,7.265166684718401,25.650356478826378,9.926145134316332,11.108354414449607,37.78327774695772,,1853.2689147370309,3.1446186022114957,1.6864550751341914,0.6280819466930969,True,True,True,False,True,True,False,False,True,lift,False,0.08824271041025657,False,,,0.0,
B-100ml-f0.50-p-10.5-diagonal-y162-x+0.1-y+3.7,B,all,100,0.5,-10.5,diagonal,162,0.1,3.7,28,47.4252440598675,34.22604891043942,47.70813671160743,11.415172021995819,False,43.28,31.4,92740,71669,0,0,0,0,0,0,0,0,0,,9.26349999999983,22.747499999992336,15.545691600374312,13.850091770994752,6.765416354346604,58.307460588550306,58.874954642185315,99.46671694620474,5.136977909893564,71669,85.65175460775274,1.2109280020094275,1.9441143455957033,28.236131822580564,9.160692379551111,11.399300847569744,37.669439867598896,4.541806505795709,4.537990615442248,15.274537130974721,0.0,-0.0015700547271792966,True,True,True,False,True,True,True,False,False,lift,False,0.057242122381271084,False,,,3.0,
