id,design,varied,bottle,fill,pitch,approach,yaw,dx,dy,neck_mm,bottle_d_mm,liquid_mm,liquid_g,dive_target_mm,diverged,wall_s,sim_s,contacts_pads_bottle,contacts_blades_cap,contacts_pipette_bottle,contacts_pipette_clamp,contacts_rig_floor,contacts_pads_floor,contacts_pipette_floor,contacts_rig_bottle,table_hit_s,thread_released_s,thread_reengaged_s,slip_mm,tilt_in_hand_deg,track_worst,pad_height_mm,pad_planned_mm,lift_mm,cap_rise_mm,blade_contacts,cap_off_axis_mm,cap_to_seat_mm,tip_off_axis_mm,tip_height_mm,tip_submerged_mm,bottle_tilt_dive_deg,liquid_to_shoulder_mm,recap_lift_mm,cap_end_mm,placed_error_mm,placed_tilt_deg,placed_z_mm,ok_table,ok_grip,ok_lift,ok_uncap,ok_cap_away,ok_reach_liquid,ok_recap,ok_place,first_failure,success,blade_slip_turns,error
B-50ml-f0.50-p-8.0-diagonal-y178-x+4.6-y-3.4,B,all,50,0.5,-8.0,diagonal,178,4.6,-3.4,25,37.64144115524114,27.968458153677254,23.53988430458219,25.922625482182106,False,46.31,28.4,72090,2188,4783,0,2424,0,0,0,1.0824999999999363,,,14.367386851704891,14.976033461484064,16.131353292110454,52.84633540293266,38.498422743697716,86.3182797795345,-0.19829442818038168,2188,0.006635841594801868,153.5780579396967,23.10524770007573,53.289085788310665,-14.835088996109997,17.74407833551669,25.137409359404703,,0.2000192201569425,25.17392115001795,1.1730812734503027,0.3396131687649905,False,False,False,False,False,False,False,False,table,False,,
B-50ml-f0.80-p-9.9-side-y314-x+2.1-y-3.6,B,all,50,0.8,-9.9,side,314,2.1,-3.6,25,37.64144115524114,44.7495330458836,37.6638148873315,42.703700374388454,False,55.14,28.4,40464,0,1324,0,4122,0,0,0,0.0025,,,10.216646442999691,10.95156511773753,22.31291874911627,55.735399824229034,38.498422743697716,82.42700233542325,-0.20050694900231036,0,0.0018092596208720286,159.53241391057932,21.826828612743878,58.90290777848931,-8.681440831971642,8.583701822207088,11.207746218794,,0.20008346299311916,16.964432647844205,0.5394999887795329,0.1502041369608126,False,False,False,False,False,False,False,False,table,False,,
B-50ml-f0.25-p+11.5-diagonal-y80-x+1.3-y+0.7,B,all,50,0.25,11.5,diagonal,80,1.3,0.7,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,22.46,28.4,69627,78520,0,0,0,0,0,0,,9.25599999999982,19.60049999999967,5.462989875711729,8.935109510594998,6.765405710262199,38.51074586238843,38.498422743697716,99.15834343595562,4.6314243377186814,78520,80.901167890628,0.5696441144055099,5.1536644730389165,6.4585902392111105,9.167794928001808,7.080166877823492,42.42409347271015,-0.038041852310274835,0.24020746431784068,12.08574332130523,1.0373117134557017,0.2955722017688409,True,True,False,True,True,True,True,False,lift,False,0.0800214348028288,
B-100ml-f0.50-p-11.3-side-y250-x-2.2-y+1.8,B,all,100,0.5,-11.3,side,250,-2.2,1.8,28,47.4252440598675,34.22604891043942,47.70813671160743,11.415172021995819,False,52.59,28.4,64709,2431,426,0,3080,0,0,0,0.0025,,,60.921971492531476,60.04456895656096,14.557106144824042,64.15535456350854,59.874954642185315,94.88132067348211,-0.19944270018473764,2431,0.005535692138451416,129.70605918831137,16.70117600153326,43.38198735153602,8.189894589997804,47.839079742712784,18.20272501704918,,0.1986022235228682,31.100723710174687,5.347976511274427,2.0052751232594264,False,True,False,False,False,False,False,False,table,False,,
B-50ml-f0.50-p+15.4-above-y159-x-5.1-y-0.9,B,all,50,0.5,15.4,above,159,-5.1,-0.9,25,37.64144115524114,27.968458153677254,23.53988430458219,25.922625482182106,False,20.03,28.4,5487,155,0,0,0,0,0,5003,,,,98.83774123103568,91.13097960562436,9.567736634770535,37.85213147556951,38.498422743697716,98.25157490364717,0.20858509244553458,155,0.004101377667589152,278.90135470653604,108.45375657746145,-42.41069759635379,-102.35169330107381,90.00015272278037,6328222.075929296,,0.0862351913895837,66.66511166993976,90.00015296489903,18.819635880042938,True,True,False,False,False,False,False,False,lift,False,,
B-50ml-f0.25-p+14.8-side-y68-x-3.6-y+2.1,B,all,50,0.25,14.8,side,68,-3.6,2.1,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,26.63,28.4,31773,33769,0,0,0,0,0,4988,,9.020999999999534,,105.88631928909282,91.93562732644473,10.111982411430805,38.26204770546796,38.498422743697716,99.4223542696794,5.08062409483076,33769,259.62988340463494,6.352318016736931,94.82191973913186,-6.640846164142305,-88.8146870509816,90.00014189891233,6810942.439152342,,180.3357304855961,73.35480540639978,90.0002783287741,19.11346595988633,True,True,False,True,False,False,False,False,lift,False,0.8183125389285384,
B-60ml-f0.80-p-1.8-side-y92-x+0.3-y-3.7,B,all,60,0.8,-1.8,side,92,0.3,-3.7,25,40.0,47.15702017537638,45.37037037037036,39.65702017537638,False,28.49,28.4,108989,79114,0,0,0,0,0,0,,9.242999999999805,19.60049999999967,5.8701338444995415,8.735102406201841,9.561894278636935,43.359818136563156,44.1,99.94826080105604,4.720488947792992,79114,85.13728498766004,0.33228438304632246,0.8213044868760827,39.298811105243196,10.388997846825038,3.4931119414602385,14.994224688402733,0.18631014899832452,0.3772837699667704,4.643907947923196,0.10697000650388892,0.02431222260971141,True,True,False,True,True,True,True,True,lift,False,0.07180030144398009,
B-60ml-f0.50-p-1.6-above-y31-x-3.1-y+3.9,B,all,60,0.5,-1.6,above,31,-3.1,3.9,25,40.0,29.473137609610237,28.356481481481474,21.973137609610234,False,25.27,28.4,7662,543,0,0,0,0,0,11045,,,,99.66577672245194,77.79351917334597,9.553017304557002,42.86267635577239,44.1,95.45850045438955,0.22754066591669508,543,0.004089593297363206,259.3945682904619,105.63183959539818,-46.09560748504957,-101.88316591003267,90.00004015232702,25685320.47835378,,0.5902618930131232,58.455860777267475,90.00004162526945,19.99884130782289,True,True,False,False,False,False,False,False,lift,False,,
B-60ml-f0.50-p+3.6-above-y201-x-2.4-y+1.6,B,all,60,0.5,3.6,above,201,-2.4,1.6,25,40.0,29.473137609610237,28.356481481481474,21.973137609610234,False,63.33,28.4,43929,2261,0,0,0,0,0,84962,,,,41.17329459384516,43.301621986875254,10.307259740582113,43.6335477897769,44.1,96.33913434137533,2.5625027375163616,2261,0.606175399013509,121.59676465283634,35.27598887006483,40.0386667750373,2.717789885815822,34.25685771695964,21.517945180582693,,0.20010062107174317,41.97790345915855,1.4858717233354042,0.46190045784993844,True,True,False,False,False,False,False,False,lift,False,,
B-50ml-f0.50-p+17.4-above-y3-x-0.1-y-0.7,B,all,50,0.5,17.4,above,3,-0.1,-0.7,25,37.64144115524114,27.968458153677254,23.53988430458219,25.922625482182106,False,29.87,28.4,117887,77000,0,0,0,0,0,453,,9.26399999999983,19.60049999999967,9.02523038748675,15.477385144791137,9.568683413931668,38.49642087051156,38.498422743697716,99.18147229856416,4.514277250196291,77000,83.34252330688398,0.8779496422951153,1.9965427447440234,20.458146394697,9.01867990054013,14.892648399451433,26.049060667225795,0.1405400533830374,0.3280693906587047,40.76348932328237,0.34735575296405286,0.09395750966822872,True,True,False,True,True,True,True,False,lift,False,0.04116831662489892,
